URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
104386,336,Wolverhampton,4113,Highfields School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2015-11-30,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1437,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10003075,null,Not applicable,null,null,null,2018-10-18,Boundary Way,Penn,null,Wolverhampton,West Midlands,WV4 4NT,null,null,Mr,Graham,Tate,Acting Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001331,Merry Hill,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,388091,296434,null,Wolverhampton 028,Wolverhampton 028C,null,null,null,null,null,999,null,null,null,null,null,10090643678,null,E02002176,E01010491
104387,336,Wolverhampton,4115,St Matthias School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,19,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,885,2,No Special Classes,2026-01-15,805,418,387,64.6,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10001896,null,Not applicable,null,null,null,2026-06-29,Deans Road,null,null,Wolverhampton,West Midlands,WV1 2BH,st-matthias.com,1902556400,Mr,Dean,Coombes,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,HI - Hearing Impairment,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,6,20,null,null,F,West Midlands,E08000031,Wolverhampton,E05014843,East Park,E14001595,Wolverhampton South East,UN1,Urban: Nearer to a major town or city,E08000031,394166,298641,null,Wolverhampton 023,Wolverhampton 023E,null,null,null,null,null,999,null,null,null,null,null,100071353069,null,E02002171,E01010446
104388,336,Wolverhampton,4116,Regis School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1998-08-31,4,Secondary,11,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Regis Road,Tettenhall,null,Wolverhampton,West Midlands,WV6 8XG,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001337,Tettenhall Regis,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,387610,300041,null,Wolverhampton 014,Wolverhampton 014E,null,null,null,null,null,999,null,null,null,null,null,10090640968,null,E02002162,E01010553
104389,336,Wolverhampton,4117,"Smestow School, A Specialist Sports College",1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2014-01-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,974,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10005929,null,Not applicable,null,null,null,2018-11-14,Windmill Crescent,Castlecroft,null,Wolverhampton,West Midlands,WV3 8HU,null,null,Mr,Martyn,Morgan,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,VI - Visual Impairment,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001338,Tettenhall Wightwick,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,387546,298145,null,Wolverhampton 019,Wolverhampton 019D,null,null,null,null,null,999,null,null,null,null,null,100071564051,null,E02002167,E01010552
104390,336,Wolverhampton,4128,Coppice Performing Arts School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2018-05-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,942,2,No Special Classes,2018-01-18,972,456,516,15.4,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10001683,null,Not applicable,null,null,null,2018-10-18,Ecclestone Road,Wednesfield,null,Wolverhampton,Avon,WV11 2QE,null,null,Mrs,Janice,Fletcher,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001339,Wednesfield North,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,396436,301529,null,Wolverhampton 005,Wolverhampton 005B,null,null,null,null,null,999,null,null,null,null,null,100071353183,null,E02002153,E01010556
104391,336,Wolverhampton,4129,Pendeford Business and Enterprise College,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2010-08-31,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,832,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10005028,null,Not applicable,null,null,null,2019-11-29,Marsh Lane,Fordhouses,null,Wolverhampton,West Midlands,WV10 6SE,null,null,Mr,K,Morgan,Associate Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001332,Oxley,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,390786,302792,null,Wolverhampton 002,Wolverhampton 002C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02002150,E01010499
104392,336,Wolverhampton,4130,"Wednesfield High School, A Specialist Engineering College",1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2014-12-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1215,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10007376,null,Not applicable,null,null,null,2018-11-14,Lichfield Road,Wednesfield,null,Wolverhampton,West Midlands,WV11 3ES,null,null,Miss,Claire,Evans,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001340,Wednesfield South,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,395223,300649,null,Wolverhampton 010,Wolverhampton 010C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02002158,E01010562
104393,336,Wolverhampton,4131,Parkfield High School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2009-08-31,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1733,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10004986,null,Not applicable,null,null,null,2018-11-14,Wolverhampton Road East,null,null,Wolverhampton,West Midlands,WV4 6AP,null,null,Mr,Arthur,Thompson,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001323,Blakenhall,E14001050,Wolverhampton South East,A1,(England/Wales) Urban major conurbation,E08000031,392102,296084,null,Wolverhampton 035,Wolverhampton 035D,null,null,null,null,null,999,null,null,null,null,null,null,null,E02006894,E01010430
104394,336,Wolverhampton,4132,The Bilston High School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1996-08-31,4,Secondary,11,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Prosser Street,null,null,Bilston,West Midlands,WV14 0QD,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001321,Bilston East,E14001050,Wolverhampton South East,A1,(England/Wales) Urban major conurbation,E08000031,394646,296047,null,Wolverhampton 029,Wolverhampton 029B,null,null,null,null,null,999,null,null,null,null,null,null,null,E02002177,E01010450
104395,336,Wolverhampton,4133,Colton Hills Community School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1144,2,No Special Classes,2026-01-15,1163,628,535,56.3,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10001564,null,Not applicable,null,null,null,2026-06-29,Jeremy Road,Goldthorn Park,null,Wolverhampton,West Midlands,WV4 5DG,http://coltonhills.co.uk/,1902558420,Ms,Julie,Hunter,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,PD - Physical Disability,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05014840,Blakenhall,E14001596,Wolverhampton West,UN1,Urban: Nearer to a major town or city,E08000031,390845,295935,null,Wolverhampton 030,Wolverhampton 030B,null,null,null,null,null,999,null,null,null,null,null,100071354292,null,E02002178,E01010431
104396,336,Wolverhampton,4134,Heath Park Business and Enterprise College,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2011-11-30,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1214,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10002981,null,Not applicable,null,null,null,2018-11-14,Prestwood Road,null,null,Wolverhampton,West Midlands,WV11 1RD,null,null,Mrs,Georgetta,Holloway,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001330,Heath Town,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,393326,300169,null,Wolverhampton 015,Wolverhampton 015F,null,null,null,null,null,999,null,null,null,null,null,null,null,E02002163,E01010477
104397,336,Wolverhampton,4139,Moreton Community School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2017-02-28,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,826,2,No Special Classes,2017-01-19,732,360,370,34.0,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10004428,null,Not applicable,null,null,null,2018-10-18,Old Fallings Lane,Bushbury,null,Wolverhampton,West Midlands,WV10 8BY,null,null,Mrs,Nicola,Davis,Executive Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001328,Fallings Park,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,392870,302135,null,Wolverhampton 004,Wolverhampton 004D,null,null,null,null,null,999,null,null,null,null,null,10090639814,null,E02002152,E01010481
104398,336,Wolverhampton,4140,Valley Park School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1996-08-31,4,Secondary,11,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-10-18,Cromer Gardens,null,null,Wolverhampton,West Midlands,WV6 0UA,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001335,St Peter's,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,389742,300351,null,Wolverhampton 013,Wolverhampton 013C,null,null,null,null,null,999,null,null,null,null,null,10090015251,null,E02002161,E01010524
104399,336,Wolverhampton,4601,St Peter's Collegiate Church of England School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2012-09-30,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,2,Church of England,Does not apply,CE20,Diocese of Lichfield,4,Non-selective,1013,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10006253,null,Not applicable,null,null,null,2018-11-14,Compton Park,Compton Road West,null,Wolverhampton,West Midlands,WV3 9DU,null,null,Mr,Adrian,Richards,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001333,Park,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,389021,298831,null,Wolverhampton 021,Wolverhampton 021D,null,null,null,null,null,999,null,null,null,null,null,10007120225,null,E02002169,E01010504
104400,336,Wolverhampton,4605,"St Edmunds Catholic School, A Specialist Mathematics & Computing College",2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2013-06-30,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC03,Archdiocese of Birmingham,4,Non-selective,781,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10006154,null,Not applicable,null,null,null,2018-11-14,Compton Park,Compton Road West,null,Wolverhampton,West Midlands,WV3 9DU,null,null,Ms,D,Finucane,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001333,Park,E14001051,Wolverhampton South West,A1,(England/Wales) Urban major conurbation,E08000031,389109,299183,null,Wolverhampton 021,Wolverhampton 021D,null,null,null,null,null,999,null,null,null,null,null,10090641408,null,E02002169,E01010504
104401,336,Wolverhampton,4606,Our Lady and St Chad Catholic Sports College,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2015-02-28,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC03,Archdiocese of Birmingham,4,Non-selective,946,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10004915,null,Not applicable,null,null,null,2018-11-14,Old Fallings Lane,null,null,Wolverhampton,West Midlands,WV10 8BL,null,null,Miss,T,Ellis,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,F,West Midlands,E08000031,Wolverhampton,E05001325,Bushbury South and Low Hill,E14001049,Wolverhampton North East,A1,(England/Wales) Urban major conurbation,E08000031,392755,301465,null,Wolverhampton 004,Wolverhampton 004D,null,null,null,null,null,999,null,null,null,null,null,100071557004,null,E02002152,E01010481
